,Unnamed: 0,X,X_acc,Y,Y_acc,Z,Z_acc,Roll,Roll_acc,Pitch,Pitch_acc,Yaw,Yaw_acc
19653,Tautra_20170307_131705_3_19653.png,575303.9904215285,1.5,7052795.4486105265,1.5,-82.07914449900709,0.5,5.3486485383779785,1.0,7.664120713179479,1.0,56.60092568638498,3.0
19654,Tautra_20170307_131705_3_19654.png,575303.9949816732,1.5,7052795.462571585,1.5,-82.10080984449492,0.5,5.192068698032829,1.0,7.354761057381593,1.0,55.35458950288898,3.0
19655,Tautra_20170307_131705_3_19655.png,575303.9995390563,1.5,7052795.476524187,1.5,-82.12246206933291,0.5,5.111606661531225,1.0,7.127897398845697,1.0,58.1139882030323,3.0
19656,Tautra_20170307_131705_3_19656.png,575304.004100278,1.5,7052795.490488542,1.5,-82.14413253093677,0.5,4.9689615592651695,1.0,6.8769752205881165,1.0,58.055619883975474,3.0
19657,Tautra_20170307_131705_3_19657.png,575304.0507270213,1.5,7052795.521605182,1.5,-82.16591290973071,0.5,4.870536254120358,1.0,6.672880962503601,1.0,58.711345947809185,3.0
19658,Tautra_20170307_131705_3_19658.png,575304.1096123237,1.5,7052795.544320066,1.5,-82.18810756355155,0.5,4.875575724709745,1.0,6.4979336272103705,1.0,57.24014537357632,3.0
19659,Tautra_20170307_131705_3_19659.png,575304.1682232004,1.5,7052795.566929092,1.5,-82.21021811210585,0.5,4.753833358625316,1.0,6.390593642788162,1.0,57.55655223191737,3.0
19660,Tautra_20170307_131705_3_19660.png,575304.2271064172,1.5,7052795.589643171,1.5,-82.23243139909341,0.5,4.657487937487541,1.0,6.209111123660012,1.0,57.259273478111865,3.0
19661,Tautra_20170307_131705_3_19661.png,575304.2859157611,1.5,7052795.612328754,1.5,-82.25461681800373,0.5,4.563438227037596,1.0,6.100379114969945,1.0,56.527772662069665,3.0
19662,Tautra_20170307_131705_3_19662.png,575304.3275545118,1.5,7052795.633797578,1.5,-82.27674263457709,0.5,4.269400007331937,1.0,6.078071671983335,1.0,58.10349140785709,3.0
19663,Tautra_20170307_131705_3_19663.png,575304.2935217168,1.5,7052795.65013192,1.5,-82.29113993233655,0.5,4.225829705824705,1.0,6.000974367953995,1.0,57.17189786175136,3.0
19664,Tautra_20170307_131705_3_19664.png,575304.2594489284,1.5,7052795.666485458,1.5,-82.30517378987146,0.5,4.027972991689915,1.0,5.9718693598029615,1.0,57.701082059696,3.0
19665,Tautra_20170307_131705_3_19665.png,575304.2253527372,1.5,7052795.682850228,1.5,-82.31921728645223,0.5,3.729134249283629,1.0,6.094160815570391,1.0,56.88269231215622,3.0
19666,Tautra_20170307_131705_3_19666.png,575304.1912544656,1.5,7052795.699215998,1.5,-82.33326163992614,0.5,3.736414904833199,1.0,6.065763257681037,1.0,56.40584544796262,3.0
19667,Tautra_20170307_131705_3_19667.png,575304.1571414601,1.5,7052795.715588838,1.5,-82.34731206197662,0.5,3.681764616605191,1.0,5.9584287535840454,1.0,59.192983677674356,3.0
